Trial,Truth,Measured Stimulus,Decision,HP
802,True,0.45875127510205915,True,875
803,False,-0.4226254092064369,False,874
804,False,-0.6280106541650428,False,871
805,True,1.351265743116979,True,873
806,True,0.22993751883651342,True,875
807,False,-1.2677116302038138,False,874
808,True,1.141155357799919,True,876
809,False,-0.5955523524851638,False,875
810,False,0.07876209240497097,True,873
811,False,-0.19028867807188724,False,872
812,False,-0.5387278046877313,False,869
813,False,0.377137108617397,True,867
814,False,-0.2877219304811903,False,866
815,False,-1.472457604079966,False,863
816,False,-0.9997629662684068,True,861
817,True,-0.12928115214126684,False,860
818,True,0.22285124270122442,True,862
819,True,-0.09242603817201445,False,861
820,False,-0.818437214789749,False,858
821,False,-1.3159549331984852,True,856
822,False,-2.004113365051096,False,855
823,False,-0.3716832792527102,False,852
824,True,1.170299017258114,True,854
825,False,-0.020223392223843062,False,853
826,True,-0.037135245609538126,True,855
827,True,-0.07539491406690245,False,854
828,False,-2.598083974467709,False,851
829,False,-1.5365741369637285,True,849
830,False,-0.21737522827333206,False,848
831,True,2.038761531301672,True,850
832,True,0.4861330318491033,True,852
833,True,0.2665028822849852,True,854
834,True,1.4050417665224106,True,856
835,True,1.2576414331748422,True,858
836,False,-0.2810233444438137,False,857
837,False,-0.3691722197811045,False,854
838,False,-0.6369878191969752,True,852
839,True,0.9969730394938223,True,854
840,True,0.5983616105367467,True,856
841,True,1.4916314925111867,True,858
842,False,-1.8898281152589576,False,857
843,True,1.0133631055573682,True,859
844,False,-0.4606945162225871,False,858
845,False,-0.6640489553113106,False,855
846,False,-0.8835582132581301,True,853
847,True,0.45629334967158536,True,855
848,False,-1.556891449018433,False,854
849,False,0.09721801037866057,True,852
850,False,-1.9648861982580625,False,851
851,False,-1.171592011968233,False,848
852,True,0.010882817851819826,True,850
853,True,0.03089478451563793,True,852
854,True,0.4573781129019835,True,854
855,True,0.5684922743496579,True,856
856,False,-0.22735005630569963,False,855
857,False,-0.9197615332363952,False,852
858,False,-0.1170909581655083,True,850
859,True,0.37453331104496523,True,852
860,True,0.5401711447534964,True,854
861,True,1.6919326843022657,True,856
862,True,0.039836344481620746,True,858
863,True,0.3117241710758539,True,860
864,False,-1.214069538308843,False,859
865,True,0.30544971991355774,True,861
866,False,-1.1105087848675215,False,860
867,False,-0.039772826974702524,True,858
868,True,-0.005334653332962722,False,857
869,True,1.006092833536568,True,859
870,False,-0.5551995802998747,False,858
871,False,-0.9771681153854417,False,855
872,False,-1.3867582899312096,True,853
873,False,-1.05363312301748,False,852
874,True,0.6721514696373867,True,854
875,False,0.0495630136366742,True,852
876,False,-1.5119225372819243,False,851
877,False,-1.31885150098376,False,848
878,False,-1.5794674855131048,True,846
879,True,0.3216848787479761,True,848
880,False,-0.9297327955087236,False,847
881,False,-0.7220673705401348,False,844
882,False,0.49716425587732793,True,842
883,True,0.7070278800655627,True,844
884,False,-0.20765477981004443,False,843
885,False,-0.4647792320864345,False,840
886,False,-1.5125940510057096,True,838
887,False,-0.46240934085954827,False,837
888,False,-1.3771939037787198,False,834
889,False,-1.15022637347,True,832
890,True,0.09027368846016823,True,834
891,True,1.0274533244453141,True,836
892,True,0.38995586642261204,True,838
893,False,-1.638835993981144,False,837
894,True,0.2945548654442989,True,839
895,True,0.3007691346024053,True,841
896,False,-0.2688772463953509,False,840
897,False,-1.883753325783918,False,837
898,False,-0.865304130209257,True,835
899,True,0.6691395302124166,True,837
900,True,1.976762861378954,True,839
901,False,-0.7679134240569491,False,838
902,True,0.47803826784409326,True,840
903,False,-0.13712698290548542,False,839
904,False,-0.705633365844941,False,836
905,True,2.01501874348913,True,838
906,True,0.590461294856599,True,840
907,True,2.1946674081120925,True,842
908,True,0.15741099698527797,True,844
909,False,-0.6307480452243786,False,843
910,True,1.8186309900384718,True,845
911,True,0.4391311917122317,True,847
912,False,-1.1139895985765238,False,846
913,True,2.128746125373825,True,848
914,False,-0.7770189758972981,False,847
915,True,0.09625003739048407,True,849
916,False,-0.7685075370888692,False,848
917,False,-0.4182160059045599,False,845
918,True,0.6717242618158263,True,847
919,False,-0.45106066397265426,False,846
920,False,-1.0366456055384217,False,843
921,True,0.01664209454778426,True,845
922,False,-0.344302426749387,False,844
923,False,-1.2478381874126414,False,841
924,True,0.23837614827090373,True,843
925,False,-0.618413084980334,False,842
926,True,0.26661639386172287,True,844
927,False,-1.5780986707837439,False,843
928,False,-0.7064389228935744,False,840
929,False,-1.499765647613753,True,838
930,False,-0.48990476148921597,False,837
931,True,-0.28523596227113457,False,834
932,False,-0.5590702122013977,True,832
933,True,0.8866262229401436,True,834
934,False,-0.6496952006693366,False,833
935,False,-1.9910870687256992,False,830
936,False,-0.9195620263926485,True,828
937,False,-0.24344246312486184,False,827
938,True,1.1522150375451226,True,829
939,True,0.16841425032392693,True,831
940,True,0.690712649219033,True,833
941,False,-2.0741649473197694,False,832
942,False,-1.1372295446067606,False,829
943,False,-1.934626931559039,True,827
944,True,1.0096274195815864,True,829
945,True,-0.1348717237875559,False,828
946,True,2.1968543178221727,True,830
947,True,0.3145596422956197,True,832
948,False,-1.4249892066078262,False,831
949,False,-0.9576241215132878,False,828
950,True,0.460479193539554,True,830
951,True,0.8438332942507394,True,832
952,False,-0.24782348659098047,False,831
953,True,0.19697476511207096,True,833
954,True,0.7645198128308822,True,835
955,True,0.6256271831469731,True,837
956,True,2.4600210111375134,True,839
957,False,-0.9494986897110802,False,838
958,False,-3.4252018071350507,False,835
959,True,0.0068618818720903585,True,837
960,False,-0.2715640209339629,False,836
961,True,-0.22320666328314692,False,833
962,False,0.012996642790671545,True,831
963,True,0.3385869582436684,True,833
964,False,-0.7360368214990085,False,832
965,True,0.2831283303305075,True,834
966,False,-0.48765358206884174,False,833
967,True,-0.3653563198403783,False,830
968,True,0.47879381780935665,True,832
969,False,-0.011697942293754038,False,831
970,False,-1.1767721095237818,False,828
971,False,-0.9476683588528538,True,826
972,True,0.2273118705422396,True,828
973,False,-0.9308832097681882,False,827
974,True,0.2513366664475839,True,829
975,False,-1.017365536696898,False,828
976,True,1.085686331134419,True,830
977,True,0.06933423880899733,True,832
978,True,1.337479053877115,True,834
979,False,-0.6035028845753372,False,833
980,True,0.14959079058862246,True,835
981,False,-0.2528166254978429,False,834
982,False,-0.8269515725371166,False,831
983,True,1.0998610030815823,True,833
984,True,1.1128608616530296,True,835
985,False,-1.1459244714935666,False,834
986,True,2.6843281709828446,True,836
987,False,-0.9399564553193956,False,835
988,True,0.18628019652841332,True,837
989,False,-1.3040197414396955,False,836
990,True,0.15870336551677963,True,838
991,False,-2.2404106729674376,False,837
992,True,0.6833724702112648,True,839
993,True,0.24261211346179082,True,841
994,True,1.4446073577928848,True,843
995,False,-3.1565875931674126,False,842
996,True,0.13972497418412136,True,844
997,False,-1.074341449725995,False,843
998,False,-0.7435975805914206,False,840
999,False,-0.2288229701628109,True,838
1000,False,-0.2048365922541916,False,837
1001,False,-0.7085700233436075,False,834
1002,True,0.8621151368018839,True,836
1003,False,-0.24758705731294936,False,835
1004,False,-2.687658161466692,False,832
1005,False,0.0647373210535846,True,830
1006,False,-1.0484144320323479,False,829
1007,False,-0.9005390593265392,False,826
1008,True,-0.04901986407830099,True,828
1009,True,-0.18486768786142282,False,827
1010,False,-0.7938024034171758,False,824
1011,False,-0.6929335946831194,True,822
1012,False,-0.8561634411226282,False,821
1013,False,-1.5929770245272652,False,818
1014,False,-1.23479213897108,True,816
1015,True,0.2173326106451086,True,818
1016,True,0.23323952240700965,True,820
1017,False,-0.7430580914236764,False,819
1018,False,-1.8465751125192365,False,816
1019,False,-1.3328327015724113,True,814
1020,True,-0.023867962896281444,False,813
1021,False,-0.16334059479462132,True,811
1022,False,-0.5609855384926947,False,810
1023,True,0.3917953242641156,True,812
1024,True,0.8370123778373924,True,814
1025,False,0.080486914794349,True,812
1026,False,-0.10149438767913671,False,811
1027,False,-1.615442143856868,False,808
1028,False,-0.9006808852458624,True,806
1029,False,-0.5167262094551249,False,805
1030,True,0.5546932923086857,True,807
1031,False,-0.186286535639918,False,806
1032,True,1.0624039519813069,True,808
1033,True,0.40204611175470306,True,810
1034,True,-0.05811855619342904,False,809
1035,True,1.9507289229982803,True,811
1036,True,0.1624304172349535,True,813
1037,True,0.23473308384798938,True,815
1038,False,-0.6885135939453528,False,814
1039,True,0.484961830865263,True,816
1040,True,0.3523234354407494,True,818
1041,True,-0.014713446848674816,False,817
1042,False,-1.6859843428415315,False,814
1043,True,-0.033199971124586725,True,816
1044,True,-0.14114378945205014,False,815
1045,True,0.6813843165204463,True,817
1046,True,0.1576704703216172,True,819
1047,False,0.08155681718450426,True,817
1048,False,-1.2170558101134061,False,816
1049,False,-1.1153903308297228,False,813
1050,False,-0.6042365514056037,True,811
1051,False,-1.3853736302830642,False,810
1052,True,0.6364286677520457,True,812
1053,False,-1.4510571668161272,False,811
1054,False,0.03531253586250105,True,809
1055,False,-1.6167757746900986,False,808
1056,True,0.6031265340199822,True,810
1057,False,-1.6864334897172235,False,809
1058,False,-0.2638044500311354,False,806
1059,False,0.15123847726241907,True,804
1060,True,0.3722766705972222,True,806
1061,False,-1.6035011310955436,False,805
1062,True,0.9623390293926676,True,807
1063,True,2.0957352127969684,True,809
1064,False,-0.13898728712889008,False,808
1065,False,-0.6493092664477222,False,805
1066,True,1.8878440232041318,True,807
1067,False,-0.9354147564988127,False,806
1068,False,0.10479986118790904,True,804
1069,True,2.2674346081639642,True,806
1070,False,-0.8048467971020953,False,805
1071,False,-0.7139324536366475,False,802
1072,True,0.20662806232134845,True,804
1073,True,1.4102112564315572,True,806
1074,True,2.3033393753347307,True,808
1075,False,-0.7655105864021253,False,807
1076,False,-0.7792591830557897,False,804
1077,True,0.7134995308075162,True,806
1078,True,1.1357167474586232,True,808
1079,True,0.6834142151107927,True,810
1080,False,-1.2480480509807936,False,809
1081,False,-0.9853627627507372,False,806
1082,True,0.9575674572904409,True,808
1083,False,-0.4810769158369034,False,807
1084,True,0.07452360799378727,True,809
1085,False,-0.702701160314791,False,808
1086,False,-0.6508502353427608,False,805
1087,False,-0.40169761754778727,True,803
1088,False,-0.84811515608326,False,802
1089,True,0.6094439334093692,True,804
1090,False,-0.9423137505515067,False,803
1091,True,0.3812232977251791,True,805
1092,False,-1.536890563947949,False,804
1093,False,-0.170814229972986,False,801
1094,False,-2.0048215073948983,True,799
1095,False,-1.8854653440091693,False,798
1096,False,-0.22782501283243714,False,795
1097,True,2.2398756085645917,True,797
1098,False,0.05520357821734875,True,795
1099,False,-0.647833514067497,False,794
1100,False,-0.6217334376544219,False,791
1101,True,0.5680075464118455,True,793
1102,False,-0.8442398799096118,False,792
1103,False,-0.7277216468871502,False,789
1104,True,1.3620115406362612,True,791
1105,False,-1.320132930854237,False,790
1106,False,-0.6543353705345122,False,787
1107,True,0.7999821718616623,True,789
1108,False,-0.7516886986025391,False,788
1109,False,-0.422864899373652,False,785
1110,True,0.9269459846918714,True,787
1111,False,-0.032783094966109705,False,786
1112,False,-0.9637610721244293,False,783
1113,True,0.6817782576460709,True,785
1114,True,0.6602634119024063,True,787
1115,False,-0.34029289160598036,False,786
1116,False,-1.1239934936467912,False,783
1117,False,-0.47728565408116674,True,781
1118,True,1.3255227742675113,True,783
1119,True,0.5862282895820425,True,785
1120,True,1.34021297562775,True,787
1121,True,1.406939157335575,True,789
1122,False,-0.5615748569238264,False,788
1123,True,0.9354859090818474,True,790
1124,True,0.2872400636737171,True,792
1125,True,2.5647100320686222,True,794
1126,False,-0.24419948554353918,False,793
1127,False,-0.15969180542385406,True,791
1128,True,0.13102363221186822,True,793
1129,False,-2.185690745078031,False,792
1130,True,1.7139096534258538,True,794
1131,True,0.21391364786688283,True,796
1132,False,-0.8506759625113596,False,795
1133,False,-0.9925220511394195,False,792
1134,False,-0.003990083275632595,True,790
1135,False,-1.822462648540595,False,789
1136,True,0.4361889427217765,True,791
1137,False,-0.31396454004019353,False,790
1138,True,0.040963118535649296,True,792
1139,True,0.45769010556640144,True,794
1140,True,1.1027080823984208,True,796
1141,False,-1.7722695571559828,False,795
1142,False,-1.270336802283545,False,792
1143,False,-1.6880798322730461,True,790
1144,False,-1.9426076569665798,False,789
1145,True,1.5075147672573368,True,791
1146,True,0.6538089323402847,True,793
1147,False,-1.5896553684989967,False,792
1148,False,-0.8565907089290046,False,789
1149,False,-0.7980236996060524,True,787
1150,True,0.8989216248170578,True,789
1151,True,1.8423941075858228,True,791
1152,False,-0.44717746650312507,False,790
1153,True,0.5199238814911751,True,792
1154,True,-0.0574432843573838,False,791
1155,False,-0.6356229478099005,False,788
1156,False,0.06742231685573966,True,786
1157,False,-0.19175530176124453,False,785
1158,True,0.3913144605847714,True,787
1159,False,-0.9233429385189366,False,786
1160,True,0.06531826881367127,True,788
1161,False,-1.3862550409415704,False,787
1162,False,-1.4912752524776645,False,784
1163,False,-1.0064150603664366,True,782
1164,False,-0.8675113609541941,False,781
1165,False,-0.2565189770620666,False,778
1166,False,-0.5495614706660292,True,776
1167,True,0.7201843936747666,True,778
1168,False,-1.9562411983078105,False,777
1169,True,0.48887280499748675,True,779
1170,False,-2.2562641315372844,False,778
1171,False,-0.09726136927310952,True,776
1172,True,1.356839874774779,True,778
1173,False,-0.06856232309786253,False,777
1174,True,1.0580962449364222,True,779
1175,True,0.023871481658561677,True,781
1176,False,-0.8988007798214506,False,780
1177,False,-0.10636101537090004,True,778
1178,False,-2.369649699502541,False,777
1179,False,-3.119923039243366,False,774
1180,True,1.273898392450952,True,776
1181,False,-1.8966577651666197,False,775
1182,False,-1.0780971702293836,False,772
1183,False,-0.18619103634621148,True,770
1184,True,0.5578714424273842,True,772
1185,True,1.8701687144032415,True,774
1186,False,-1.382693161374014,False,773
1187,False,-1.5150824401302838,False,770
1188,False,-0.09093726704429905,True,768
1189,True,0.8224909293625908,True,770
1190,False,-1.5215414022076048,False,769
1191,True,1.3705077981654044,True,771
1192,False,-0.3962756148504367,False,770
1193,False,-0.5596534219077397,False,767
1194,False,-1.091939833458316,True,765
1195,False,0.25368669165291946,True,763
1196,False,-0.6116881874937198,False,762
1197,True,0.6368092124318402,True,764
1198,True,0.7892684376922721,True,766
1199,False,-0.8988559600567847,False,765
1200,True,0.45175874573649355,True,767
1201,False,-1.009052090455595,False,766
1202,False,-0.1866770871049242,False,763
1203,False,0.014954998152799638,True,761
1204,False,-1.493995781791254,False,760
1205,False,-0.5434411126022651,False,757
1206,False,-0.32110009238317494,True,755
1207,False,-1.1486659655150844,False,754
1208,False,-0.9256390181173539,False,751
1209,True,0.06810645185920472,True,753
1210,False,-0.6781488703210055,False,752
1211,True,0.502396326779913,True,754
1212,True,0.9070959070755855,True,756
1213,False,-1.8647853819252087,False,755
1214,True,0.6366240090124299,True,757
1215,True,0.5400276173530179,True,759
1216,True,0.5536205483849133,True,761
1217,True,0.9786724008601544,True,763
1218,False,-0.4560400979658265,False,762
1219,False,-2.1598130559963105,False,759
1220,True,-0.08388582516986587,True,761
1221,True,1.0253032351764682,True,763
1222,False,-1.2541604541828513,False,762
1223,True,-0.4875875284627331,False,759
1224,False,0.06989328102690824,True,757
1225,False,-1.3606428436105136,False,756
1226,False,-1.1022589949939408,False,753
1227,False,-1.5422979210975796,True,751
1228,True,0.23108781377137946,True,753
1229,True,-0.016494311267885517,False,752
1230,True,0.9116777808054207,True,754
1231,True,0.9546460483367021,True,756
1232,False,-1.3066674837662444,False,755
1233,False,-0.553514300881341,False,752
1234,False,-0.6226755344224773,True,750
1235,False,-0.33087237294135124,False,749
1236,True,2.7285804286340394,True,751
1237,True,0.2134396967576248,True,753
1238,False,-0.3475334595572564,False,752
1239,True,1.3536394932404952,True,754
1240,False,-1.0918919193665326,False,753
1241,False,-0.5188221873535127,False,750
1242,False,-0.5475434104024725,True,748
1243,False,-0.12073103229391002,False,747
1244,False,-0.111166751011773,True,745
1245,True,0.9542415874639154,True,747
1246,True,1.1204979342997858,True,749
1247,True,0.7425518571359504,True,751
1248,False,-1.5297370030315522,False,750
1249,True,0.7789070992726218,True,752
1250,False,0.2502689176885694,True,750
1251,False,-0.7875256388901224,False,749
1252,True,1.261904642986476,True,751
1253,False,-1.5776237254815273,False,750
1254,True,1.3371495106143996,True,752
1255,False,-0.18949175373492042,False,751
1256,False,-0.013406605660153621,True,749
1257,False,-1.3812847551537426,False,748
1258,False,-0.6154216522862482,False,745
1259,True,0.7140394445598578,True,747
1260,False,-1.374820599138663,False,746
1261,True,0.9438290290243863,True,748
1262,False,-0.07187076588117414,False,747
1263,True,0.6213150369785685,True,749
1264,True,0.3205644899686395,True,751
1265,False,0.12893123858181815,True,749
1266,False,-1.5729638560935428,False,748
1267,True,0.14473137451648999,True,750
1268,False,-0.2804592429232513,False,749
1269,True,1.6240678160921258,True,751
1270,True,0.2415280042071075,True,753
1271,True,0.2333589753938221,True,755
1272,False,0.06343293975197009,True,753
1273,True,1.1797777244180487,True,755
1274,True,0.8343169985829407,True,757
1275,False,-2.147093466161221,False,756
1276,False,-0.48359820779064316,False,753
1277,False,-0.9326857717783515,True,751
1278,False,-0.42596716791742567,False,750
1279,False,-0.8373218462471117,False,747
1280,True,1.1331263859765333,True,749
1281,True,0.3641931072809222,True,751
1282,True,0.5443404375289628,True,753
1283,False,-0.5173115181609373,False,752
1284,False,-0.6585465201098356,False,749
1285,True,0.5663341599404492,True,751
1286,False,-1.9113479025096567,False,750
1287,False,-0.7256359132872521,False,747
1288,False,-1.2986606136807146,True,745
1289,False,-0.5280168329024622,False,744
1290,True,0.655811521116084,True,746
1291,True,0.6701664572873027,True,748
1292,True,0.9841255133575295,True,750
1293,False,-0.7706484719874976,False,749
1294,True,1.5691501402530188,True,751
1295,True,1.0558121759950854,True,753
1296,False,-0.5380532602837927,False,752
1297,False,-0.36023913951141107,False,749
1298,True,1.3206583040164173,True,751
1299,False,-1.3585907530209542,False,750
1300,False,-0.7622856072711525,False,747
1301,False,0.24140660610328676,True,745
1302,False,-2.055135809427113,False,744
1303,False,-0.6276122239715052,False,741
1304,False,-0.0016232469566071286,True,739
1305,False,-0.19494782931733345,False,738
1306,True,0.639057300503471,True,740
1307,False,-0.8319766217410932,False,739
1308,True,1.8295275990217856,True,741
1309,True,0.4204123042603667,True,743
1310,False,-1.833208060734812,False,742
1311,False,-0.4172686594016627,False,739
1312,False,-0.22254427189244608,True,737
1313,False,-3.4508601172843987,False,736
1314,False,0.05805304373232387,True,734
1315,False,-0.8248496630449917,False,733
1316,False,-0.7020396132425173,False,730
1317,False,0.3766295891846876,True,728
1318,False,0.2076593895501235,True,726
1319,False,-0.5255158394881934,False,725
1320,True,0.9773274247326442,True,727
1321,False,-0.39167179321339235,False,726
1322,True,1.2464724276353862,True,728
1323,True,1.7151048023274216,True,730
1324,True,1.4368694268994915,True,732
1325,False,-0.10017632959749495,False,731
1326,True,0.9266608125430292,True,733
1327,False,-0.7733975655467095,False,732
1328,False,-1.571458543266234,False,729
1329,True,1.2172854154548125,True,731
1330,True,0.19933669776745475,True,733
1331,True,1.856275855271066,True,735
1332,False,-0.6143608427305605,False,734
1333,False,0.03964663113164085,True,732
1334,False,-0.6932967701874327,False,731
1335,False,-0.022417974974802246,True,729
1336,True,0.9754907113284762,True,731
1337,False,-0.5300008266138992,False,730
1338,False,-1.3992068514253386,False,727
1339,False,-0.48652449452204205,True,725
1340,True,0.09752206541281588,True,727
1341,True,0.38582562268273557,True,729
1342,False,-0.5606463989785966,False,728
1343,False,-0.5441058638886531,False,725
1344,False,-1.576200221358377,True,723
1345,False,-1.6920912328926763,False,722
1346,True,0.6750434392461575,True,724
1347,True,1.953017822011237,True,726
1348,False,-1.4122078714950257,False,725
1349,False,-1.1125264479029835,False,722
1350,False,-0.5539415695958986,True,720
1351,False,-0.20389248022976944,False,719
1352,False,-1.137180604325576,False,716
1353,False,0.06186606939911926,True,714
1354,False,-0.9912245907184121,False,713
1355,False,-0.21009954301168746,False,710
1356,False,-0.6825194755947467,True,708
1357,True,0.21840178063955576,True,710
1358,True,0.3175126719662156,True,712
1359,True,1.1203196346321882,True,714
1360,False,-0.6978687360424264,False,713
1361,False,-1.0488092312028119,False,710
1362,True,2.103736494932245,True,712
1363,True,2.1002846753690085,True,714
1364,False,-0.10226784238007086,False,713
1365,False,-1.6105509550748107,False,710
1366,True,0.046070843622940304,True,712
1367,True,0.32967520609624595,True,714
1368,False,-0.5902909673705781,False,713
1369,False,-0.8576593726433929,False,710
1370,True,0.5815707309718322,True,712
1371,False,-0.09135396250219616,False,711
1372,False,-1.2921991456075508,False,708
1373,True,0.1404266251922988,True,710
1374,True,0.8017130410661644,True,712
1375,False,-0.2759395916445165,False,711
1376,True,0.7906596711316782,True,713
1377,True,0.01646257908761639,True,715
1378,False,-0.2058673707156296,False,714
1379,False,-0.785877903048545,False,711
1380,False,0.006144434369764362,True,709
1381,False,-0.6294613278571096,False,708
1382,True,1.2427021764507082,True,710
1383,True,1.715898686989207,True,712
1384,False,-3.4466513407691526,False,711
1385,True,1.6049682887652477,True,713
1386,True,-0.03831262232110497,False,712
1387,False,-0.810158841001955,False,709
1388,False,-0.7386543154951613,True,707
1389,False,-0.114794160057788,False,706
1390,True,0.680496873921973,True,708
1391,False,-1.712792655621957,False,707
1392,False,-1.4254495688667457,False,704
1393,False,-1.640240934048666,True,702
1394,False,-0.7939678220543217,False,701
1395,True,0.5484192721744477,True,703
1396,True,0.15715322132159337,True,705
1397,True,0.08315365754538784,True,707
1398,False,0.09687672651158383,True,705
1399,True,0.6119043376267874,True,707
1400,False,-1.7441162848072642,False,706
1401,False,-1.0967248448131819,False,703
1402,False,-0.5648397629856086,True,701
1403,True,1.2831900629328108,True,703
1404,True,0.31965972307331647,True,705
1405,True,1.4215289787083014,True,707
1406,True,-0.028617312969485637,False,706
1407,False,-1.2187938960271447,False,703
1408,False,-0.771534220462213,True,701
1409,True,0.6779462252035895,True,703
1410,False,0.4486145057923337,True,701
1411,True,0.6818515137387458,True,703
1412,False,-0.0589218216159827,False,702
1413,False,-0.8641838031899807,False,699
1414,True,-0.3223296949170654,True,701
1415,False,-0.6520452178752734,False,700
1416,True,0.8647720407924958,True,702
1417,False,-0.5289682868087104,False,701
1418,False,-0.11892609977248333,True,699
1419,False,-1.9415404824884854,False,698
1420,True,0.5653290747373865,True,700
1421,True,0.24724930328193187,True,702
1422,True,0.3096984063272741,True,704
1423,True,0.4577944330811104,True,706
1424,False,-1.8604213370886147,False,705
1425,True,0.3906772277640237,True,707
1426,False,-0.24885626526861254,False,706
1427,True,0.9959010368458503,True,708
1428,True,-0.25693215366350347,False,707
1429,True,1.490790333410939,True,709
1430,False,-0.39383232720024675,False,708
1431,False,-0.4390088588450199,False,705
1432,True,1.4756097865085211,True,707
1433,False,0.43729987714516216,True,705
1434,False,-1.0966318173948937,False,704
1435,True,1.6354305274005354,True,706
1436,False,-1.4276939304520084,False,705
1437,True,0.2341474993868092,True,707
1438,True,0.5177183604351873,True,709
1439,True,0.3832974654553216,True,711
1440,False,-0.08512724792446162,False,710
1441,False,-1.4251546171874325,False,707
1442,False,-1.0413730804088916,True,705
1443,False,0.19906219063477798,True,703
1444,False,-0.44394890995110753,False,702
1445,False,-2.098812508385443,False,699
1446,True,0.17075458703559573,True,701
1447,False,-1.649670012844447,False,700
1448,False,-0.8086446336815184,False,697
1449,False,-0.17412158742799025,True,695
1450,False,-0.30588865788426983,False,694
1451,True,2.0557600450225912,True,696
1452,False,-0.9682950321388525,False,695
1453,False,-1.8516002403137188,False,692
1454,False,-1.2234411264658176,True,690
1455,False,-0.5261828238140268,False,689
1456,False,-2.3059831048262684,False,686
1457,False,-0.3486354230148981,True,684
1458,True,-0.05577147163212487,False,683
1459,False,0.08842195074048491,True,681
1460,True,2.044780886455467,True,683
1461,False,-0.6431142789972354,False,682
1462,True,0.5481070002959645,True,684
1463,False,-0.45194261568732313,False,683
1464,False,-0.6741392368054137,False,680
1465,True,1.2126247626228797,True,682
1466,False,-0.4682458753594793,False,681
1467,False,-3.1063744156880544,False,678
1468,True,0.6532332702899984,True,680
1469,True,-0.3082937592736158,False,679
1470,False,-0.7273140050535105,False,676
1471,False,-1.7396319431628409,True,674
1472,False,-0.46062618833028846,False,673
1473,False,-0.09532642757786688,True,671
1474,False,-0.07384681808925508,False,670
1475,False,0.23512980600687086,True,668
1476,True,0.9745619136880144,True,670
1477,True,0.7974093237385513,True,672
1478,False,-1.8648667356221402,False,671
1479,True,1.2943670778006096,True,673
1480,True,0.7863335210988297,True,675
1481,False,-2.3325831120780083,False,674
1482,True,0.37691331923876525,True,676
1483,True,0.30532736715019854,True,678
1484,False,-0.6339048537529594,False,677
1485,False,-1.1794941455484227,False,674
1486,True,1.5945440603944159,True,676
1487,True,0.6712551836197488,True,678
1488,False,-0.5543410587085696,False,677
1489,True,0.19118984562407515,True,679
1490,True,0.43855373537621617,True,681
1491,False,-1.5909321683411104,False,680
1492,False,-1.979046467585709,False,677
1493,False,-1.357071951136456,True,675
1494,True,0.07799064659235033,True,677
1495,False,-0.6686397022013519,False,676
1496,True,0.2705539359493378,True,678
1497,True,0.1543854451395452,True,680
1498,False,-1.0098615861634281,False,679
1499,True,1.2343057702694995,True,681
1500,True,0.7917565029391826,True,683
1501,True,-0.26812885755366267,False,682
1502,False,-1.3858535741458997,False,679
1503,False,-2.152736158343034,True,677
1504,True,1.170470119094695,True,679
1505,False,-1.3933929040148816,False,678
1506,True,-0.16962412707743912,False,675
1507,False,-0.369871753851329,True,673
1508,True,0.32081879852500206,True,675
1509,False,-0.9276202961421385,False,674
1510,False,-0.6806056027715803,False,671
1511,False,-0.40407501083091524,True,669
1512,True,0.07093609543270454,True,671
1513,False,0.22114224876117705,True,669
1514,False,-2.5410674672630607,False,668
1515,False,-1.2404556495382386,False,665
1516,False,-0.386886166345145,True,663
1517,True,0.8832619771350182,True,665
1518,True,0.5783133625807968,True,667
1519,True,0.3512494009752871,True,669
1520,False,-0.12800112130289978,False,668
1521,True,0.02147790688212335,True,670
1522,False,-1.4178327294387827,False,669
1523,True,0.866954064876554,True,671
1524,False,-0.2672089009714912,False,670
1525,False,-0.4133704700002755,False,667
1526,False,-0.08578456793690983,True,665
1527,False,-2.1132181562872634,False,664
1528,False,-0.5176349810777575,False,661
1529,True,0.7487407240771952,True,663
1530,False,0.08496773187943857,True,661
1531,False,-0.40796403337370934,False,660
1532,False,-0.9083525666711507,False,657
1533,False,-0.148268291238981,True,655
1534,False,-0.5773166030880988,False,654
1535,False,-0.5788831334299903,False,651
1536,False,-0.8294885309604703,True,649
1537,False,-0.8446399512667113,False,648
1538,True,1.190713773520466,True,650
1539,False,-1.580517209089429,False,649
1540,True,0.48597515793243506,True,651
1541,True,0.6917207592234472,True,653
1542,False,-0.33135884045853115,False,652
1543,True,1.0305539960024457,True,654
1544,False,-0.7848330097312408,False,653
1545,False,-0.16434893580503462,False,650
1546,False,-0.44224240673748894,True,648
1547,True,0.005994580814138312,False,647
1548,False,-0.20827250078413978,False,644
1549,False,-0.4916367678029248,True,642
1550,False,0.06026029492817403,True,640
1551,False,-0.8059215206691003,False,639
1552,True,0.8948491340462337,True,641
1553,False,-0.1380649541151871,False,640
1554,False,-2.164229761773094,False,637
1555,False,-1.174732530383081,True,635
1556,True,0.22131283356093367,True,637
1557,False,-0.34104076702946956,False,636
1558,True,0.2630371376591519,True,638
1559,True,-0.10322064464989944,False,637
1560,False,-0.2659939070112617,False,634
1561,True,0.7365561918719916,True,636
1562,True,0.08858435786639358,True,638
1563,True,0.49501823523335053,True,640
1564,True,1.0847296734998106,True,642
1565,False,-0.8182277571270117,False,641
1566,False,-0.6669891541005749,False,638
1567,False,-0.6396869526677279,True,636
1568,False,-0.3755274556461465,False,635
1569,False,-0.9594876650947746,False,632
